Bellevue_site, Date, Precipitation, Condition
XRDS,12/21/2011,0.000,
XRDS,12/22/2011,0.000,
XRDS,12/23/2011,0.020,
XRDS,12/24/2011,0.120,
XRDS,12/25/2011,0.020,
XRDS,12/26/2011,0.010,
XRDS,12/27/2011,0.570,
XRDS,12/28/2011,0.400,
XRDS,12/29/2011,0.180,
XRDS,12/30/2011,0.160,
XRDS,12/31/2011,0.000,
XRDS,1/1/2012,0.000,
XRDS,1/2/2012,0.590,
XRDS,1/3/2012,0.020,
XRDS,1/4/2012,0.820,
XRDS,1/5/2012,0.140,
XRDS,1/6/2012,0.030,
XRDS,1/7/2012,0.010,
XRDS,1/8/2012,0.000,
XRDS,1/9/2012,0.100,
XRDS,1/10/2012,0.000,
XRDS,1/11/2012,0.000,
XRDS,1/12/2012,0.000,
XRDS,1/13/2012,0.000,
XRDS,1/14/2012,0.460,
XRDS,1/15/2012,0.040,
XRDS,1/16/2012,0.120,
XRDS,1/17/2012,0.220,
XRDS,1/18/2012,0.000,
XRDS,1/19/2012,0.000,
XRDS,1/20/2012,1.480,
XRDS,1/21/2012,0.210,
XRDS,1/22/2012,0.200,
XRDS,1/23/2012,0.000,
XRDS,1/24/2012,0.180,
XRDS,1/25/2012,0.200,
XRDS,1/26/2012,0.300,
XRDS,1/27/2012,0.010,
XRDS,1/28/2012,0.010,
XRDS,1/29/2012,0.870,
XRDS,1/30/2012,0.200,
XRDS,1/31/2012,0.030,
XRDS,2/1/2012,0.700,
XRDS,2/2/2012,0.000,
XRDS,2/3/2012,0.000,
XRDS,2/4/2012,0.000,
XRDS,2/5/2012,0.000,
XRDS,2/6/2012,0.000,
XRDS,2/7/2012,0.000,
XRDS,2/8/2012,0.120,
XRDS,2/9/2012,0.140,
XRDS,2/10/2012,0.180,
XRDS,2/11/2012,0.070,
XRDS,2/12/2012,0.020,
XRDS,2/13/2012,0.370,
XRDS,2/14/2012,0.200,
XRDS,2/15/2012,0.000,
XRDS,2/16/2012,0.080,
XRDS,2/17/2012,0.600,
XRDS,2/18/2012,0.520,
XRDS,2/19/2012,0.010,
XRDS,2/20/2012,0.220,
XRDS,2/21/2012,0.290,
XRDS,2/22/2012,0.110,
XRDS,2/23/2012,0.000,
XRDS,2/24/2012,0.500,
XRDS,2/25/2012,0.230,
XRDS,2/26/2012,0.380,
XRDS,2/27/2012,0.000,
XRDS,2/28/2012,0.060,
XRDS,2/29/2012,0.180,
XRDS,3/1/2012,0.000,
XRDS,3/2/2012,0.180,
XRDS,3/3/2012,0.000,
XRDS,3/4/2012,0.020,
XRDS,3/5/2012,0.280,
XRDS,3/6/2012,0.080,
XRDS,3/7/2012,0.000,
XRDS,3/8/2012,0.000,
XRDS,3/9/2012,0.140,
XRDS,3/10/2012,0.540,
XRDS,3/11/2012,0.430,
XRDS,3/12/2012,0.810,
XRDS,3/13/2012,0.310,
XRDS,3/14/2012,0.470,
XRDS,3/15/2012,1.270,
XRDS,3/16/2012,0.310,
XRDS,3/17/2012,0.450,
XRDS,3/18/2012,0.250,
XRDS,3/19/2012,0.010,
XRDS,3/20/2012,0.230,
XRDS,3/21/2012,0.000,
XRDS,3/22/2012,0.290,
XRDS,3/23/2012,0.000,
XRDS,3/24/2012,0.000,
XRDS,3/25/2012,0.000,
XRDS,3/26/2012,0.040,
XRDS,3/27/2012,0.080,
XRDS,3/28/2012,0.210,
XRDS,3/29/2012,1.120,
XRDS,3/30/2012,0.240,
XRDS,3/31/2012,0.440,
XRDS,4/1/2012,0.040,
XRDS,4/2/2012,0.010,
XRDS,4/3/2012,0.230,
XRDS,4/4/2012,0.020,
XRDS,4/5/2012,0.670,
XRDS,4/6/2012,0.000,
XRDS,4/7/2012,0.000,
XRDS,4/8/2012,0.000,
XRDS,4/9/2012,0.000,
XRDS,4/10/2012,0.000,
XRDS,4/11/2012,0.160,
XRDS,4/12/2012,0.070,
XRDS,4/13/2012,0.000,
XRDS,4/14/2012,0.000,
XRDS,4/15/2012,0.000,
XRDS,4/16/2012,0.180,
XRDS,4/17/2012,0.030,
XRDS,4/18/2012,0.080,
XRDS,4/19/2012,0.360,
XRDS,4/20/2012,0.510,
XRDS,4/21/2012,0.000,
XRDS,4/22/2012,0.000,
XRDS,4/23/2012,0.000,
XRDS,4/24/2012,0.030,
XRDS,4/25/2012,0.840,
XRDS,4/26/2012,0.310,
XRDS,4/27/2012,0.000,
XRDS,4/28/2012,0.000,
XRDS,4/29/2012,0.010,
XRDS,4/30/2012,0.580,
XRDS,5/1/2012,0.030,
XRDS,5/2/2012,0.010,
XRDS,5/3/2012,1.030,
XRDS,5/4/2012,0.400,
XRDS,5/5/2012,0.010,
XRDS,5/6/2012,0.000,
XRDS,5/7/2012,0.000,
XRDS,5/8/2012,0.000,
XRDS,5/9/2012,0.020,
XRDS,5/10/2012,0.000,
XRDS,5/11/2012,0.000,
XRDS,5/12/2012,0.000,
XRDS,5/13/2012,0.000,
XRDS,5/14/2012,0.000,
XRDS,5/15/2012,0.000,
XRDS,5/16/2012,0.000,
XRDS,5/17/2012,0.000,
XRDS,5/18/2012,0.000,
XRDS,5/19/2012,0.000,
XRDS,5/20/2012,0.240,
XRDS,5/21/2012,0.470,
XRDS,5/22/2012,0.350,
XRDS,5/23/2012,0.140,
XRDS,5/24/2012,0.120,
XRDS,5/25/2012,0.000,
XRDS,5/26/2012,0.000,
XRDS,5/27/2012,0.000,
XRDS,5/28/2012,0.040,
XRDS,5/29/2012,0.020,
XRDS,5/30/2012,0.000,
XRDS,5/31/2012,0.200,
XRDS,6/1/2012,0.200,
XRDS,6/2/2012,0.020,
XRDS,6/3/2012,0.000,
XRDS,6/4/2012,0.070,
XRDS,6/5/2012,1.160,
XRDS,6/6/2012,0.020,
XRDS,6/7/2012,0.560,
XRDS,6/8/2012,0.070,
XRDS,6/9/2012,0.000,
XRDS,6/10/2012,0.000,
XRDS,6/11/2012,0.000,
XRDS,6/12/2012,0.040,
XRDS,6/13/2012,0.010,
XRDS,6/14/2012,0.000,
XRDS,6/15/2012,0.000,
XRDS,6/16/2012,0.050,
XRDS,6/17/2012,0.020,
XRDS,6/18/2012,0.480,
XRDS,6/19/2012,0.000,
XRDS,6/20/2012,0.000,
XRDS,6/21/2012,0.000,
XRDS,6/22/2012,0.800,
XRDS,6/23/2012,0.580,
XRDS,6/24/2012,0.000,
XRDS,6/25/2012,0.010,
XRDS,6/26/2012,0.230,
XRDS,6/27/2012,0.000,
XRDS,6/28/2012,0.000,
XRDS,6/29/2012,0.020,
XRDS,6/30/2012,0.170,
XRDS,7/1/2012,0.070,
XRDS,7/2/2012,0.040,
XRDS,7/3/2012,0.280,
XRDS,7/4/2012,0.000,
XRDS,7/5/2012,0.000,
XRDS,7/6/2012,0.000,
XRDS,7/7/2012,0.000,
XRDS,7/8/2012,0.000,
XRDS,7/9/2012,0.000,
XRDS,7/10/2012,0.000,
XRDS,7/11/2012,0.000,
XRDS,7/12/2012,0.000,
XRDS,7/13/2012,0.100,
XRDS,7/14/2012,0.000,
XRDS,7/15/2012,0.000,
XRDS,7/16/2012,0.000,
XRDS,7/17/2012,0.000,
XRDS,7/18/2012,0.000,
XRDS,7/19/2012,0.000,
XRDS,7/20/2012,0.420,
XRDS,7/21/2012,0.000,
XRDS,7/22/2012,0.000,
XRDS,7/23/2012,0.000,
XRDS,7/24/2012,0.000,
XRDS,7/25/2012,0.000,
XRDS,7/26/2012,0.000,
XRDS,7/27/2012,0.000,
XRDS,7/28/2012,0.000,
XRDS,7/29/2012,0.000,
XRDS,7/30/2012,0.000,
XRDS,7/31/2012,0.000,
XRDS,8/1/2012,0.000,
XRDS,8/2/2012,0.000,
XRDS,8/3/2012,0.000,
XRDS,8/4/2012,0.000,
XRDS,8/5/2012,0.000,
XRDS,8/6/2012,0.000,
XRDS,8/7/2012,0.000,
XRDS,8/8/2012,0.000,
XRDS,8/9/2012,0.000,
XRDS,8/10/2012,0.000,
XRDS,8/11/2012,0.000,
XRDS,8/12/2012,0.000,
XRDS,8/13/2012,0.000,
XRDS,8/14/2012,0.000,
XRDS,8/15/2012,0.000,
XRDS,8/16/2012,0.000,
XRDS,8/17/2012,0.000,
XRDS,8/18/2012,0.000,
XRDS,8/19/2012,0.000,
XRDS,8/20/2012,0.000,
XRDS,8/21/2012,0.000,
XRDS,8/22/2012,0.000,
XRDS,8/23/2012,0.000,
XRDS,8/24/2012,0.000,
XRDS,8/25/2012,0.000,
XRDS,8/26/2012,0.000,
XRDS,8/27/2012,0.000,
XRDS,8/28/2012,0.000,
XRDS,8/29/2012,0.000,
XRDS,8/30/2012,0.000,
XRDS,8/31/2012,0.000,
XRDS,9/1/2012,0.000,
XRDS,9/2/2012,0.000,
XRDS,9/3/2012,0.000,
XRDS,9/4/2012,0.000,
XRDS,9/5/2012,0.000,
XRDS,9/6/2012,0.000,
XRDS,9/7/2012,0.000,
XRDS,9/8/2012,0.000,
XRDS,9/9/2012,0.000,
XRDS,9/10/2012,0.340,
XRDS,9/11/2012,0.010,
XRDS,9/12/2012,0.000,
XRDS,9/13/2012,0.000,
XRDS,9/14/2012,0.000,
XRDS,9/15/2012,0.000,
XRDS,9/16/2012,0.000,
XRDS,9/17/2012,0.000,
XRDS,9/18/2012,0.000,
XRDS,9/19/2012,0.000,
XRDS,9/20/2012,0.000,
XRDS,9/21/2012,0.000,
XRDS,9/22/2012,0.020,
XRDS,9/23/2012,0.000,
XRDS,9/24/2012,0.000,
XRDS,9/25/2012,0.000,
XRDS,9/26/2012,0.000,
XRDS,9/27/2012,0.000,
XRDS,9/28/2012,0.010,
XRDS,9/29/2012,0.000,
XRDS,9/30/2012,0.000,
XRDS,10/1/2012,0.000,
XRDS,10/2/2012,0.000,
XRDS,10/3/2012,0.000,
XRDS,10/4/2012,0.000,
XRDS,10/5/2012,0.000,
XRDS,10/6/2012,0.000,
XRDS,10/7/2012,0.000,
XRDS,10/8/2012,0.000,
XRDS,10/9/2012,0.000,
XRDS,10/10/2012,0.000,
XRDS,10/11/2012,0.000,
XRDS,10/12/2012,0.110,
XRDS,10/13/2012,0.320,
XRDS,10/14/2012,0.530,
XRDS,10/15/2012,0.260,
XRDS,10/16/2012,0.010,
XRDS,10/17/2012,0.000,
XRDS,10/18/2012,0.860,
XRDS,10/19/2012,0.290,
XRDS,10/20/2012,0.180,
XRDS,10/21/2012,0.280,
XRDS,10/22/2012,0.430,
XRDS,10/23/2012,0.070,
XRDS,10/24/2012,0.470,
XRDS,10/25/2012,0.110,
XRDS,10/26/2012,0.150,
XRDS,10/27/2012,0.700,
XRDS,10/28/2012,0.310,
XRDS,10/29/2012,0.630,
XRDS,10/30/2012,1.590,
XRDS,10/31/2012,0.560,
XRDS,11/1/2012,0.420,
XRDS,11/2/2012,0.270,
XRDS,11/3/2012,0.050,
XRDS,11/4/2012,0.360,
XRDS,11/5/2012,0.330,
XRDS,11/6/2012,0.010,
XRDS,11/7/2012,0.000,
XRDS,11/8/2012,0.000,
XRDS,11/9/2012,0.010,
XRDS,11/10/2012,0.000,
XRDS,11/11/2012,0.410,
XRDS,11/12/2012,0.190,
XRDS,11/13/2012,0.310,
XRDS,11/14/2012,0.020,
XRDS,11/15/2012,0.000,
XRDS,11/16/2012,0.160,
XRDS,11/17/2012,0.290,
XRDS,11/18/2012,0.490,
XRDS,11/19/2012,2.320,
XRDS,11/20/2012,0.300,
XRDS,11/21/2012,0.480,
XRDS,11/22/2012,0.000,
XRDS,11/23/2012,1.500,
XRDS,11/24/2012,0.050,
XRDS,11/25/2012,0.010,
XRDS,11/26/2012,0.000,
XRDS,11/27/2012,0.000,
XRDS,11/28/2012,0.130,
XRDS,11/29/2012,0.160,
XRDS,11/30/2012,1.350,
XRDS,12/1/2012,0.420,
XRDS,12/2/2012,0.870,
XRDS,12/3/2012,0.400,
XRDS,12/4/2012,0.580,
XRDS,12/5/2012,0.020,
XRDS,12/6/2012,0.040,
XRDS,12/7/2012,0.200,
XRDS,12/8/2012,0.020,
XRDS,12/9/2012,0.350,
XRDS,12/10/2012,0.010,
XRDS,12/11/2012,0.150,
XRDS,12/12/2012,0.350,
XRDS,12/13/2012,0.160,
XRDS,12/14/2012,0.390,
XRDS,12/15/2012,0.250,
XRDS,12/16/2012,0.610,
XRDS,12/17/2012,0.220,
XRDS,12/18/2012,0.060,
XRDS,12/19/2012,0.880,
XRDS,12/20/2012,0.890,
XRDS,12/21/2012,0.030,
XRDS,12/22/2012,0.110,
XRDS,12/23/2012,0.320,
XRDS,12/24/2012,0.020,
XRDS,12/25/2012,0.210,
XRDS,12/26/2012,0.270,
XRDS,12/27/2012,0.430,
XRDS,12/28/2012,0.010,
XRDS,12/29/2012,0.080,
XRDS,12/30/2012,0.000,
XRDS,12/31/2012,0.000,
XRDS,1/1/2013,0.010,
XRDS,1/2/2013,0.000,
XRDS,1/3/2013,0.150,
XRDS,1/4/2013,0.130,
XRDS,1/5/2013,0.090,
XRDS,1/6/2013,0.200,
XRDS,1/7/2013,0.270,
XRDS,1/8/2013,0.440,
XRDS,1/9/2013,1.280,
XRDS,1/10/2013,0.050,
XRDS,1/11/2013,0.010,
XRDS,1/12/2013,0.010,
XRDS,1/13/2013,0.000,
XRDS,1/14/2013,0.000,
XRDS,1/15/2013,0.000,
XRDS,1/16/2013,0.000,
XRDS,1/17/2013,0.010,
XRDS,1/18/2013,0.000,
XRDS,1/19/2013,0.010,
XRDS,1/20/2013,0.010,
XRDS,1/21/2013,0.000,
XRDS,1/22/2013,0.010,
XRDS,1/23/2013,0.230,
XRDS,1/24/2013,0.200,
XRDS,1/25/2013,0.220,
XRDS,1/26/2013,0.130,
XRDS,1/27/2013,0.110,
XRDS,1/28/2013,0.480,
XRDS,1/29/2013,0.660,
XRDS,1/30/2013,0.200,
XRDS,1/31/2013,0.210,
XRDS,2/1/2013,0.020,
XRDS,2/2/2013,0.010,
XRDS,2/3/2013,0.100,
XRDS,2/4/2013,0.000,
XRDS,2/5/2013,0.270,
XRDS,2/6/2013,0.050,
XRDS,2/7/2013,0.160,
XRDS,2/8/2013,0.000,
XRDS,2/9/2013,0.040,
XRDS,2/10/2013,0.000,
XRDS,2/11/2013,0.020,
XRDS,2/12/2013,0.070,
XRDS,2/13/2013,0.020,
XRDS,2/14/2013,0.060,
XRDS,2/15/2013,0.000,
XRDS,2/16/2013,0.390,
XRDS,2/17/2013,0.010,
XRDS,2/18/2013,0.000,
XRDS,2/19/2013,0.000,
XRDS,2/20/2013,0.060,
XRDS,2/21/2013,0.040,
XRDS,2/22/2013,0.240,
XRDS,2/23/2013,0.300,
XRDS,2/24/2013,0.010,
XRDS,2/25/2013,0.090,
XRDS,2/26/2013,0.000,
XRDS,2/27/2013,0.370,
XRDS,2/28/2013,0.210,
XRDS,3/1/2013,0.080,
XRDS,3/2/2013,0.430,
XRDS,3/3/2013,0.060,
XRDS,3/4/2013,0.000,
XRDS,3/5/2013,0.000,
XRDS,3/6/2013,0.530,
XRDS,3/7/2013,0.370,
XRDS,3/8/2013,0.010,
XRDS,3/9/2013,0.000,
XRDS,3/10/2013,0.030,
XRDS,3/11/2013,0.050,
XRDS,3/12/2013,0.000,
XRDS,3/13/2013,0.240,
XRDS,3/14/2013,0.040,
XRDS,3/15/2013,0.000,
XRDS,3/16/2013,0.110,
XRDS,3/17/2013,0.000,
XRDS,3/18/2013,0.010,
XRDS,3/19/2013,0.260,
XRDS,3/20/2013,0.620,
XRDS,3/21/2013,0.080,
XRDS,3/22/2013,0.060,
XRDS,3/23/2013,0.000,
XRDS,3/24/2013,0.000,
XRDS,3/25/2013,0.000,
XRDS,3/26/2013,0.000,
XRDS,3/27/2013,0.010,
XRDS,3/28/2013,0.030,
XRDS,3/29/2013,0.000,
XRDS,3/30/2013,0.000,
XRDS,3/31/2013,0.000,
XRDS,4/1/2013,0.000,
XRDS,4/2/2013,0.000,
XRDS,4/3/2013,0.000,
XRDS,4/4/2013,0.350,
XRDS,4/5/2013,0.600,
XRDS,4/6/2013,0.460,
XRDS,4/7/2013,1.150,
XRDS,4/8/2013,0.100,
XRDS,4/9/2013,0.000,
XRDS,4/10/2013,0.330,
XRDS,4/11/2013,0.170,
XRDS,4/12/2013,0.210,
XRDS,4/13/2013,0.810,
XRDS,4/14/2013,0.260,
XRDS,4/15/2013,0.220,
XRDS,4/16/2013,0.010,
XRDS,4/17/2013,0.000,
XRDS,4/18/2013,0.210,
XRDS,4/19/2013,1.230,
XRDS,4/20/2013,0.220,
XRDS,4/21/2013,0.070,
XRDS,4/22/2013,0.000,
XRDS,4/23/2013,0.000,
XRDS,4/24/2013,0.000,
XRDS,4/25/2013,0.000,
XRDS,4/26/2013,0.000,
XRDS,4/27/2013,0.060,
XRDS,4/28/2013,0.040,
XRDS,4/29/2013,0.360,
XRDS,4/30/2013,0.080,
XRDS,5/1/2013,0.000,
XRDS,5/2/2013,0.000,
XRDS,5/3/2013,0.000,
XRDS,5/4/2013,0.000,
XRDS,5/5/2013,0.000,
XRDS,5/6/2013,0.000,
XRDS,5/7/2013,0.000,
XRDS,5/8/2013,0.000,
XRDS,5/9/2013,0.000,
XRDS,5/10/2013,0.000,
XRDS,5/11/2013,0.000,
XRDS,5/12/2013,0.240,
XRDS,5/13/2013,0.230,
XRDS,5/14/2013,0.000,
XRDS,5/15/2013,0.080,
XRDS,5/16/2013,0.010,
XRDS,5/17/2013,0.070,
XRDS,5/18/2013,0.000,
XRDS,5/19/2013,0.000,
XRDS,5/20/2013,0.000,
XRDS,5/21/2013,0.550,
XRDS,5/22/2013,0.170,
XRDS,5/23/2013,0.080,
XRDS,5/24/2013,0.000,
XRDS,5/25/2013,0.000,
XRDS,5/26/2013,0.120,
XRDS,5/27/2013,0.190,
XRDS,5/28/2013,0.040,
XRDS,5/29/2013,0.080,
XRDS,5/30/2013,0.000,
XRDS,5/31/2013,0.000,
XRDS,6/1/2013,0.000,
XRDS,6/2/2013,0.060,
XRDS,6/3/2013,0.000,
XRDS,6/4/2013,0.000,
XRDS,6/5/2013,0.000,
XRDS,6/6/2013,0.000,
XRDS,6/7/2013,0.000,
XRDS,6/8/2013,0.000,
XRDS,6/9/2013,0.000,
XRDS,6/10/2013,0.000,
XRDS,6/11/2013,0.000,
XRDS,6/12/2013,0.000,
XRDS,6/13/2013,0.050,
XRDS,6/14/2013,0.000,
XRDS,6/15/2013,0.000,
XRDS,6/16/2013,0.070,
XRDS,6/17/2013,0.110,
XRDS,6/18/2013,0.010,
XRDS,6/19/2013,0.010,
XRDS,6/20/2013,1.720,
XRDS,6/21/2013,0.010,
XRDS,6/22/2013,0.000,
XRDS,6/23/2013,0.160,
XRDS,6/24/2013,0.190,
XRDS,6/25/2013,0.520,
XRDS,6/26/2013,0.320,
XRDS,6/27/2013,0.100,
XRDS,6/28/2013,0.000,
XRDS,6/29/2013,0.000,
XRDS,6/30/2013,0.000,
XRDS,7/1/2013,0.000,
XRDS,7/2/2013,0.000,
XRDS,7/3/2013,0.000,
XRDS,7/4/2013,0.000,
XRDS,7/5/2013,0.000,
XRDS,7/6/2013,0.000,
XRDS,7/7/2013,0.000,
XRDS,7/8/2013,0.000,
XRDS,7/9/2013,0.000,
XRDS,7/10/2013,0.000,
XRDS,7/11/2013,0.000,
XRDS,7/12/2013,0.000,
XRDS,7/13/2013,0.000,
XRDS,7/14/2013,0.000,
XRDS,7/15/2013,0.000,
XRDS,7/16/2013,0.000,
XRDS,7/17/2013,0.020,
XRDS,7/18/2013,0.000,
XRDS,7/19/2013,0.000,
XRDS,7/20/2013,0.000,
XRDS,7/21/2013,0.000,
XRDS,7/22/2013,0.000,
XRDS,7/23/2013,0.000,
XRDS,7/24/2013,0.000,
XRDS,7/25/2013,0.000,
XRDS,7/26/2013,0.000,
XRDS,7/27/2013,0.000,
XRDS,7/28/2013,0.000,
XRDS,7/29/2013,0.000,
XRDS,7/30/2013,0.000,
XRDS,7/31/2013,0.000,
XRDS,8/1/2013,0.000,
XRDS,8/2/2013,0.170,
XRDS,8/3/2013,0.030,
XRDS,8/4/2013,0.010,
XRDS,8/5/2013,0.000,
XRDS,8/6/2013,0.000,
XRDS,8/7/2013,0.000,
XRDS,8/8/2013,0.000,
XRDS,8/9/2013,0.000,
XRDS,8/10/2013,0.180,
XRDS,8/11/2013,0.000,
XRDS,8/12/2013,0.000,
XRDS,8/13/2013,0.000,
XRDS,8/14/2013,0.010,
XRDS,8/15/2013,0.070,
XRDS,8/16/2013,0.000,
XRDS,8/17/2013,0.000,
XRDS,8/18/2013,0.000,
XRDS,8/19/2013,0.000,
XRDS,8/20/2013,0.000,
XRDS,8/21/2013,0.000,
XRDS,8/22/2013,0.000,
XRDS,8/23/2013,0.000,
XRDS,8/24/2013,0.000,
XRDS,8/25/2013,0.000,
XRDS,8/26/2013,0.040,
XRDS,8/27/2013,0.030,
XRDS,8/28/2013,0.180,
XRDS,8/29/2013,0.820,
XRDS,8/30/2013,0.000,
XRDS,8/31/2013,0.000,
XRDS,9/1/2013,0.000,
XRDS,9/2/2013,0.000,
XRDS,9/3/2013,0.180,
XRDS,9/4/2013,0.010,
XRDS,9/5/2013,0.650,
XRDS,9/6/2013,1.080,
XRDS,9/7/2013,0.000,
XRDS,9/8/2013,0.000,
XRDS,9/9/2013,0.000,
XRDS,9/10/2013,0.000,
XRDS,9/11/2013,0.000,
XRDS,9/12/2013,0.000,
XRDS,9/13/2013,0.000,
XRDS,9/14/2013,0.000,
XRDS,9/15/2013,0.130,
XRDS,9/16/2013,0.050,
XRDS,9/17/2013,0.000,
XRDS,9/18/2013,0.000,
XRDS,9/19/2013,0.000,
XRDS,9/20/2013,0.020,
XRDS,9/21/2013,0.010,
XRDS,9/22/2013,0.350,
XRDS,9/23/2013,0.060,
XRDS,9/24/2013,0.040,
XRDS,9/25/2013,0.060,
XRDS,9/26/2013,0.000,
XRDS,9/27/2013,0.090,
XRDS,9/28/2013,1.430,
XRDS,9/29/2013,0.770,
XRDS,9/30/2013,0.680,
XRDS,10/1/2013,0.090,
XRDS,10/2/2013,0.380,
XRDS,10/3/2013,0.000,
XRDS,10/4/2013,0.010,
XRDS,10/5/2013,0.000,
XRDS,10/6/2013,0.010,
XRDS,10/7/2013,0.130,
XRDS,10/8/2013,0.170,
XRDS,10/9/2013,0.000,
XRDS,10/10/2013,0.030,
XRDS,10/11/2013,0.360,
XRDS,10/12/2013,0.090,
XRDS,10/13/2013,0.000,
XRDS,10/14/2013,0.010,
XRDS,10/15/2013,0.000,
XRDS,10/16/2013,0.000,
XRDS,10/17/2013,0.000,
XRDS,10/18/2013,0.010,
XRDS,10/19/2013,0.010,
XRDS,10/20/2013,0.000,
XRDS,10/21/2013,0.010,
XRDS,10/22/2013,0.000,
XRDS,10/23/2013,0.010,
XRDS,10/24/2013,0.010,
XRDS,10/25/2013,0.010,
XRDS,10/26/2013,0.000,
XRDS,10/27/2013,0.090,
XRDS,10/28/2013,0.000,
XRDS,10/29/2013,0.010,
XRDS,10/30/2013,0.020,
XRDS,10/31/2013,0.000,
XRDS,11/1/2013,0.000,
XRDS,11/2/2013,0.560,
XRDS,11/3/2013,0.010,
XRDS,11/4/2013,0.060,
XRDS,11/5/2013,0.100,
XRDS,11/6/2013,0.070,
XRDS,11/7/2013,1.370,
XRDS,11/8/2013,0.000,
XRDS,11/9/2013,0.100,
XRDS,11/10/2013,0.010,
XRDS,11/11/2013,0.000,
XRDS,11/12/2013,0.140,
XRDS,11/13/2013,0.000,
XRDS,11/14/2013,0.130,
XRDS,11/15/2013,0.200,
XRDS,11/16/2013,0.750,
XRDS,11/17/2013,0.040,
XRDS,11/18/2013,0.810,
XRDS,11/19/2013,0.300,
XRDS,11/20/2013,0.000,
XRDS,11/21/2013,0.000,
XRDS,11/22/2013,0.000,
XRDS,11/23/2013,0.000,
XRDS,11/24/2013,0.010,
XRDS,11/25/2013,0.000,
XRDS,11/26/2013,0.000,
XRDS,11/27/2013,0.000,
XRDS,11/28/2013,0.010,
XRDS,11/29/2013,0.000,
XRDS,11/30/2013,0.170,
XRDS,12/1/2013,0.040,
XRDS,12/2/2013,0.040,
XRDS,12/3/2013,0.000,
XRDS,12/4/2013,0.010,
XRDS,12/5/2013,0.000,
XRDS,12/6/2013,0.000,
XRDS,12/7/2013,0.000,
XRDS,12/8/2013,0.000,
XRDS,12/9/2013,0.000,
XRDS,12/10/2013,0.000,
XRDS,12/11/2013,0.000,
XRDS,12/12/2013,0.190,
XRDS,12/13/2013,0.150,
XRDS,12/14/2013,0.010,
XRDS,12/15/2013,0.080,
XRDS,12/16/2013,0.000,
XRDS,12/17/2013,0.010,
XRDS,12/18/2013,0.280,
XRDS,12/19/2013,0.010,
XRDS,12/20/2013,0.650,
XRDS,12/21/2013,0.410,
XRDS,12/22/2013,0.340,
XRDS,12/23/2013,0.040,
XRDS,12/24/2013,0.000,
XRDS,12/25/2013,0.010,
XRDS,12/26/2013,0.010,
XRDS,12/27/2013,0.090,
XRDS,12/28/2013,0.000,
XRDS,12/29/2013,0.010,
XRDS,12/30/2013,0.030,
XRDS,12/31/2013,0.060,
XRDS,1/1/2014,0.010,
XRDS,1/2/2014,0.580,
XRDS,1/3/2014,0.080,
XRDS,1/4/2014,0.000,
XRDS,1/5/2014,0.010,
XRDS,1/6/2014,0.000,
XRDS,1/7/2014,0.440,
XRDS,1/8/2014,0.420,
XRDS,1/9/2014,0.090,
XRDS,1/10/2014,0.090,
XRDS,1/11/2014,1.040,
XRDS,1/12/2014,0.130,
XRDS,1/13/2014,0.000,
XRDS,1/14/2014,0.000,
XRDS,1/15/2014,0.000,
XRDS,1/16/2014,0.000,
XRDS,1/17/2014,0.010,
XRDS,1/18/2014,0.000,
XRDS,1/19/2014,0.000,
XRDS,1/20/2014,0.000,
XRDS,1/21/2014,0.010,
XRDS,1/22/2014,0.040,
XRDS,1/23/2014,0.000,
XRDS,1/24/2014,0.000,
XRDS,1/25/2014,0.000,
XRDS,1/26/2014,0.000,
XRDS,1/27/2014,0.000,
XRDS,1/28/2014,0.210,
XRDS,1/29/2014,1.070,
XRDS,1/30/2014,0.030,
XRDS,1/31/2014,0.100,
XRDS,2/1/2014,0.060,
XRDS,2/2/2014,0.010,
XRDS,2/3/2014,0.000,
XRDS,2/4/2014,0.000,
XRDS,2/5/2014,0.000,
XRDS,2/6/2014,0.000,
XRDS,2/7/2014,0.000,
XRDS,2/8/2014,0.000,
XRDS,2/9/2014,0.280,
XRDS,2/10/2014,0.550,
XRDS,2/11/2014,0.570,
XRDS,2/12/2014,0.170,
XRDS,2/13/2014,0.020,
XRDS,2/14/2014,0.350,
XRDS,2/15/2014,0.530,
XRDS,2/16/2014,1.020,
XRDS,2/17/2014,0.610,
XRDS,2/18/2014,0.650,
XRDS,2/19/2014,0.000,
XRDS,2/20/2014,0.050,
XRDS,2/21/2014,0.130,
XRDS,2/22/2014,0.170,
XRDS,2/23/2014,0.280,
XRDS,2/24/2014,0.420,
XRDS,2/25/2014,0.020,
XRDS,2/26/2014,0.000,
XRDS,2/27/2014,0.000,
XRDS,2/28/2014,0.000,
XRDS,3/1/2014,0.050,
XRDS,3/2/2014,0.780,
XRDS,3/3/2014,0.450,
XRDS,3/4/2014,0.450,
XRDS,3/5/2014,1.590,
XRDS,3/6/2014,0.340,
XRDS,3/7/2014,0.000,
XRDS,3/8/2014,1.150,
XRDS,3/9/2014,0.390,
XRDS,3/10/2014,0.620,
XRDS,3/11/2014,0.010,
XRDS,3/12/2014,0.000,
XRDS,3/13/2014,0.030,
XRDS,3/14/2014,0.150,
XRDS,3/15/2014,0.280,
XRDS,3/16/2014,1.590,
XRDS,3/17/2014,0.080,
XRDS,3/18/2014,0.000,
XRDS,3/19/2014,0.220,
XRDS,3/20/2014,0.010,
XRDS,3/21/2014,0.000,
