Site_Code,Collect Date (local),Precipitation (inches),E = Estimate; W = Warning; P = Provisional; S = Snow Or Ice
42u,8/9/1999,0.000,
42u,8/10/1999,0.000,
42u,8/11/1999,0.000,
42u,8/12/1999,0.000,
42u,8/13/1999,0.010,
42u,8/14/1999,0.000,
42u,8/15/1999,0.180,
42u,8/16/1999,0.000,
42u,8/17/1999,0.000,
42u,8/18/1999,0.000,
42u,8/19/1999,0.000,
42u,8/20/1999,0.000,
42u,8/21/1999,0.000,
42u,8/22/1999,0.000,
42u,8/23/1999,0.000,
42u,8/24/1999,0.000,
42u,8/25/1999,0.000,
42u,8/26/1999,0.000,
42u,8/27/1999,0.000,
42u,8/28/1999,0.000,
42u,8/29/1999,0.060,
42u,8/30/1999,0.010,
42u,8/31/1999,0.000,
42u,9/1/1999,0.000,
42u,9/2/1999,0.000,
42u,9/3/1999,0.000,
42u,9/4/1999,0.000,
42u,9/5/1999,0.000,
42u,9/6/1999,0.000,
42u,9/7/1999,0.000,
42u,9/8/1999,0.000,
42u,9/9/1999,0.000,
42u,9/10/1999,0.000,
42u,9/11/1999,0.000,
42u,9/12/1999,0.000,
42u,9/13/1999,0.000,
42u,9/14/1999,0.000,
42u,9/15/1999,0.000,
42u,9/16/1999,0.000,
42u,9/17/1999,0.000,
42u,9/18/1999,0.000,
42u,9/19/1999,0.000,
42u,9/20/1999,0.000,
42u,9/21/1999,0.000,
42u,9/22/1999,0.000,
42u,9/23/1999,0.100,
42u,9/24/1999,0.100,
42u,9/25/1999,0.000,
42u,9/26/1999,0.000,
42u,9/27/1999,0.000,
42u,9/28/1999,0.000,
42u,9/29/1999,0.000,
42u,9/30/1999,0.000,
42u,10/1/1999,0.000,
42u,10/2/1999,0.000,
42u,10/3/1999,0.000,
42u,10/4/1999,0.000,
42u,10/5/1999,0.010,
42u,10/6/1999,0.010,
42u,10/7/1999,0.150,
42u,10/8/1999,0.840,
42u,10/9/1999,0.020,
42u,10/10/1999,0.000,
42u,10/11/1999,0.100,
42u,10/12/1999,0.000,
42u,10/13/1999,0.040,
42u,10/14/1999,0.000,
42u,10/15/1999,0.000,
42u,10/16/1999,0.000,
42u,10/17/1999,0.000,
42u,10/18/1999,0.000,
42u,10/19/1999,0.000,
42u,10/20/1999,0.000,
42u,10/21/1999,0.000,
42u,10/22/1999,0.000,
42u,10/23/1999,0.030,
42u,10/24/1999,0.000,
42u,10/25/1999,0.160,
42u,10/26/1999,0.000,
42u,10/27/1999,0.380,
42u,10/28/1999,0.230,
42u,10/29/1999,0.030,
42u,10/30/1999,0.350,
42u,10/31/1999,0.190,
42u,11/1/1999,0.000,
42u,11/2/1999,0.000,
42u,11/3/1999,0.120,
42u,11/4/1999,0.000,
42u,11/5/1999,0.250,
42u,11/6/1999,0.470,
42u,11/7/1999,0.000,
42u,11/8/1999,0.230,
42u,11/9/1999,0.940,
42u,11/10/1999,0.650,
42u,11/11/1999,1.070,
42u,11/12/1999,1.620,
42u,11/13/1999,0.300,
42u,11/14/1999,0.000,
42u,11/15/1999,0.090,
42u,11/16/1999,0.440,
42u,11/17/1999,0.190,
42u,11/18/1999,0.000,
42u,11/19/1999,0.310,
42u,11/20/1999,0.910,
42u,11/21/1999,0.150,
42u,11/22/1999,0.200,
42u,11/23/1999,0.040,
42u,11/24/1999,0.360,
42u,11/25/1999,1.080,
42u,11/26/1999,0.150,
42u,11/27/1999,0.320,
42u,11/28/1999,0.010,
42u,11/29/1999,0.180,
42u,11/30/1999,0.380,
42u,12/1/1999,0.280,
42u,12/2/1999,0.320,
42u,12/3/1999,0.000,
42u,12/4/1999,0.100,
42u,12/5/1999,0.330,
42u,12/6/1999,0.480,
42u,12/7/1999,0.000,
42u,12/8/1999,0.420,
42u,12/9/1999,0.250,
42u,12/10/1999,0.030,
42u,12/11/1999,0.020,
42u,12/12/1999,0.950,
42u,12/13/1999,0.130,
42u,12/14/1999,0.190,
42u,12/15/1999,1.480,
42u,12/16/1999,0.100,
42u,12/17/1999,0.440,
42u,12/18/1999,0.000,
42u,12/19/1999,0.120,
42u,12/20/1999,0.000,
42u,12/21/1999,0.000,
42u,12/22/1999,0.000,
42u,12/23/1999,0.000,
42u,12/24/1999,0.000,
42u,12/25/1999,0.000,
42u,12/26/1999,0.000,
42u,12/27/1999,0.000,
42u,12/28/1999,0.010,
42u,12/29/1999,0.000,
42u,12/30/1999,0.010,
42u,12/31/1999,0.210,
42u,1/1/2000,0.340,
42u,1/2/2000,0.000,
42u,1/3/2000,0.290,
42u,1/4/2000,0.390,
42u,1/5/2000,0.020,
42u,1/6/2000,0.050,
42u,1/7/2000,0.160,
42u,1/8/2000,0.400,
42u,1/9/2000,0.290,
42u,1/10/2000,0.280,
42u,1/11/2000,0.080,
42u,1/12/2000,0.330,
42u,1/13/2000,0.150,
42u,1/14/2000,0.370,
42u,1/15/2000,0.010,
42u,1/16/2000,0.330,
42u,1/17/2000,0.000,
42u,1/18/2000,0.010,
42u,1/19/2000,0.040,
42u,1/20/2000,0.250,
42u,1/21/2000,0.250,
42u,1/22/2000,0.030,
42u,1/23/2000,0.000,
42u,1/24/2000,0.000,
42u,1/25/2000,0.150,
42u,1/26/2000,0.000,
42u,1/27/2000,0.000,
42u,1/28/2000,0.000,
42u,1/29/2000,0.000,
42u,1/30/2000,0.050,
42u,1/31/2000,0.490,
42u,2/1/2000,1.520,
42u,2/2/2000,0.000,
42u,2/3/2000,0.000,
42u,2/4/2000,0.000,
42u,2/5/2000,0.050,
42u,2/6/2000,0.040,
42u,2/7/2000,0.400,
42u,2/8/2000,0.790,
42u,2/9/2000,0.030,
42u,2/10/2000,0.000,
42u,2/11/2000,0.000,
42u,2/12/2000,0.010,
42u,2/13/2000,0.000,
42u,2/14/2000,0.600,
42u,2/15/2000,0.000,
42u,2/16/2000,0.000,
42u,2/17/2000,0.000,
42u,2/18/2000,0.010,
42u,2/19/2000,0.000,
42u,2/20/2000,0.010,
42u,2/21/2000,0.250,
42u,2/22/2000,0.650,
42u,2/23/2000,0.000,
42u,2/24/2000,0.000,
42u,2/25/2000,0.320,
42u,2/26/2000,0.290,
42u,2/27/2000,0.210,
42u,2/28/2000,0.070,
42u,2/29/2000,0.850,
42u,3/1/2000,0.000,
42u,3/2/2000,0.430,
42u,3/3/2000,0.330,
42u,3/4/2000,0.520,
42u,3/5/2000,0.000,
42u,3/6/2000,0.000,
42u,3/7/2000,0.000,
42u,3/8/2000,0.030,
42u,3/9/2000,0.060,
42u,3/10/2000,0.120,
42u,3/11/2000,0.040,
42u,3/12/2000,0.000,
42u,3/13/2000,0.520,
42u,3/14/2000,0.040,
42u,3/15/2000,0.170,
42u,3/16/2000,0.190,
42u,3/17/2000,0.050,
42u,3/18/2000,0.140,
42u,3/19/2000,0.010,
42u,3/20/2000,0.000,
42u,3/21/2000,0.000,
42u,3/22/2000,0.440,
42u,3/23/2000,0.000,
42u,3/24/2000,0.000,
42u,3/25/2000,0.000,
42u,3/26/2000,0.000,
42u,3/27/2000,0.040,
42u,3/28/2000,0.000,
42u,3/29/2000,0.040,
42u,3/30/2000,0.000,
42u,3/31/2000,0.000,
42u,4/1/2000,0.000,
42u,4/2/2000,0.000,
42u,4/3/2000,0.000,
42u,4/4/2000,0.000,
42u,4/5/2000,0.000,
42u,4/6/2000,0.060,
42u,4/7/2000,0.000,
42u,4/8/2000,0.000,
42u,4/9/2000,0.000,
42u,4/10/2000,0.000,
42u,4/11/2000,0.000,
42u,4/12/2000,0.000,
42u,4/13/2000,0.430,
42u,4/14/2000,0.100,
42u,4/15/2000,0.110,
42u,4/16/2000,0.000,
42u,4/17/2000,0.000,
42u,4/18/2000,0.000,
42u,4/19/2000,0.000,
42u,4/20/2000,0.000,
42u,4/21/2000,0.090,
42u,4/22/2000,0.030,
42u,4/23/2000,0.080,
42u,4/24/2000,0.010,
42u,4/25/2000,0.330,
42u,4/26/2000,0.010,
42u,4/27/2000,0.060,
42u,4/28/2000,0.070,
42u,4/29/2000,0.000,
42u,4/30/2000,0.000,
42u,5/1/2000,0.160,
42u,5/2/2000,0.030,
42u,5/3/2000,0.270,
42u,5/4/2000,0.190,
42u,5/5/2000,0.060,
42u,5/6/2000,0.000,
42u,5/7/2000,0.000,
42u,5/8/2000,0.160,
42u,5/9/2000,0.720,
42u,5/10/2000,0.530,
42u,5/11/2000,0.000,
42u,5/12/2000,0.000,
42u,5/13/2000,0.000,
42u,5/14/2000,0.000,
42u,5/15/2000,0.000,
42u,5/16/2000,0.000,
42u,5/17/2000,0.000,
42u,5/18/2000,0.430,
42u,5/19/2000,0.010,
42u,5/20/2000,0.000,
42u,5/21/2000,0.100,
42u,5/22/2000,0.000,
42u,5/23/2000,0.000,
42u,5/24/2000,0.000,
42u,5/25/2000,0.000,
42u,5/26/2000,0.190,
42u,5/27/2000,0.160,
42u,5/28/2000,0.060,
42u,5/29/2000,0.050,
42u,5/30/2000,0.100,
42u,5/31/2000,0.030,
42u,6/1/2000,0.000,
42u,6/2/2000,0.000,
42u,6/3/2000,0.000,
42u,6/4/2000,0.000,
42u,6/5/2000,0.010,
42u,6/6/2000,0.090,
42u,6/7/2000,0.040,
42u,6/8/2000,0.140,
42u,6/9/2000,0.080,
42u,6/10/2000,0.040,
42u,6/11/2000,0.470,
42u,6/12/2000,0.750,
42u,6/13/2000,0.010,
42u,6/14/2000,0.000,
42u,6/15/2000,0.000,
42u,6/16/2000,0.000,
42u,6/17/2000,0.000,
42u,6/18/2000,0.010,
42u,6/19/2000,0.000,
42u,6/20/2000,0.000,
42u,6/21/2000,0.000,
42u,6/22/2000,0.000,
42u,6/23/2000,0.000,
42u,6/24/2000,0.020,
42u,6/25/2000,0.000,
42u,6/26/2000,0.000,
42u,6/27/2000,0.000,
42u,6/28/2000,0.000,
42u,6/29/2000,0.000,
42u,6/30/2000,0.010,
42u,7/1/2000,0.030,
42u,7/2/2000,0.060,
42u,7/3/2000,0.350,
42u,7/4/2000,0.000,
42u,7/5/2000,0.000,
42u,7/6/2000,0.000,
42u,7/7/2000,0.000,
42u,7/8/2000,0.000,
42u,7/9/2000,0.000,
42u,7/10/2000,0.000,
42u,7/11/2000,0.000,
42u,7/12/2000,0.000,
42u,7/13/2000,0.000,
42u,7/14/2000,0.000,
42u,7/15/2000,0.000,
42u,7/16/2000,0.000,
42u,7/17/2000,0.000,
42u,7/18/2000,0.000,
42u,7/19/2000,0.000,
42u,7/20/2000,0.000,
42u,7/21/2000,0.000,
42u,7/22/2000,0.110,
42u,7/23/2000,0.000,
42u,7/24/2000,0.000,
42u,7/25/2000,0.000,
42u,7/26/2000,0.000,
42u,7/27/2000,0.000,
42u,7/28/2000,0.000,
42u,7/29/2000,0.000,
42u,7/30/2000,0.000,
42u,7/31/2000,0.000,
42u,8/1/2000,0.000,
42u,8/2/2000,0.000,
42u,8/3/2000,0.000,
42u,8/4/2000,0.000,
42u,8/5/2000,0.000,
42u,8/6/2000,0.000,
42u,8/7/2000,0.000,
42u,8/8/2000,0.000,
42u,8/9/2000,0.000,
42u,8/10/2000,0.000,
42u,8/11/2000,0.000,
42u,8/12/2000,0.000,
42u,8/13/2000,0.000,
42u,8/14/2000,0.000,
42u,8/15/2000,0.000,
42u,8/16/2000,0.000,
42u,8/17/2000,0.000,
42u,8/18/2000,0.350,
42u,8/19/2000,0.000,
42u,8/20/2000,0.000,
42u,8/21/2000,0.000,
42u,8/22/2000,0.000,
42u,8/23/2000,0.000,
42u,8/24/2000,0.000,
42u,8/25/2000,0.010,
42u,8/26/2000,0.030,
42u,8/27/2000,0.000,
42u,8/28/2000,0.000,
42u,8/29/2000,0.010,
42u,8/30/2000,0.000,
42u,8/31/2000,0.010,
42u,9/1/2000,0.000,
42u,9/2/2000,0.030,
42u,9/3/2000,0.020,
42u,9/4/2000,0.000,
42u,9/5/2000,0.000,
42u,9/6/2000,0.010,
42u,9/7/2000,0.060,
42u,9/8/2000,0.020,
42u,9/9/2000,0.120,
42u,9/10/2000,0.340,
42u,9/11/2000,0.000,
42u,9/12/2000,0.000,
42u,9/13/2000,0.000,
42u,9/14/2000,0.000,
42u,9/15/2000,0.000,
42u,9/16/2000,0.000,
42u,9/17/2000,0.000,
42u,9/18/2000,0.000,
42u,9/19/2000,0.050,
42u,9/20/2000,0.040,
42u,9/21/2000,0.000,
42u,9/22/2000,0.000,
42u,9/23/2000,0.000,
42u,9/24/2000,0.000,
42u,9/25/2000,0.000,
42u,9/26/2000,0.000,
42u,9/27/2000,0.000,
42u,9/28/2000,0.000,
42u,9/29/2000,0.120,
42u,9/30/2000,0.230,
42u,10/1/2000,0.020,
42u,10/2/2000,0.000,
42u,10/3/2000,0.000,
42u,10/4/2000,0.000,
42u,10/5/2000,0.000,
42u,10/6/2000,0.000,
42u,10/7/2000,0.000,
42u,10/8/2000,0.000,
42u,10/9/2000,0.440,
42u,10/10/2000,0.000,
42u,10/11/2000,0.000,
42u,10/12/2000,0.000,
42u,10/13/2000,0.080,
42u,10/14/2000,0.000,
42u,10/15/2000,0.000,
42u,10/16/2000,0.640,
42u,10/17/2000,0.370,
42u,10/18/2000,0.000,
42u,10/19/2000,0.500,
42u,10/20/2000,0.910,
42u,10/21/2000,0.000,
42u,10/22/2000,0.000,
42u,10/23/2000,0.000,
42u,10/24/2000,0.000,
42u,10/25/2000,0.000,
42u,10/26/2000,0.000,
42u,10/27/2000,0.160,
42u,10/28/2000,0.430,
42u,10/29/2000,0.130,
42u,10/30/2000,0.000,
42u,10/31/2000,0.000,
42u,11/1/2000,0.000,
42u,11/2/2000,0.000,
42u,11/3/2000,0.000,
42u,11/4/2000,0.110,
42u,11/5/2000,0.040,
42u,11/6/2000,0.160,
42u,11/7/2000,0.010,
42u,11/8/2000,0.960,
42u,11/9/2000,0.100,
42u,11/10/2000,0.000,
42u,11/11/2000,0.000,
42u,11/12/2000,0.000,
42u,11/13/2000,0.000,
42u,11/14/2000,0.000,
42u,11/15/2000,0.000,
42u,11/16/2000,0.010,
42u,11/17/2000,0.000,
42u,11/18/2000,0.000,
42u,11/19/2000,0.000,
42u,11/20/2000,0.000,
42u,11/21/2000,0.000,
42u,11/22/2000,0.000,
42u,11/23/2000,0.430,
42u,11/24/2000,0.000,
42u,11/25/2000,0.200,
42u,11/26/2000,1.190,
42u,11/27/2000,0.000,
42u,11/28/2000,0.010,
42u,11/29/2000,0.300,
42u,11/30/2000,0.070,
42u,12/1/2000,0.010,
42u,12/2/2000,0.270,
42u,12/3/2000,0.000,
42u,12/4/2000,0.000,
42u,12/5/2000,0.000,
42u,12/6/2000,0.000,
42u,12/7/2000,0.000,
42u,12/8/2000,0.060,
42u,12/9/2000,0.020,
42u,12/10/2000,0.000,
42u,12/11/2000,0.000,
42u,12/12/2000,0.000,
42u,12/13/2000,0.000,
42u,12/14/2000,0.350,
42u,12/15/2000,0.000,
42u,12/16/2000,0.920,
42u,12/17/2000,0.000,
42u,12/18/2000,0.000,
42u,12/19/2000,0.030,
42u,12/20/2000,0.060,
42u,12/21/2000,0.130,
42u,12/22/2000,0.420,
42u,12/23/2000,0.300,
42u,12/24/2000,0.000,
42u,12/25/2000,0.070,
42u,12/26/2000,0.070,
42u,12/27/2000,0.000,
42u,12/28/2000,0.000,
42u,12/29/2000,0.070,
42u,12/30/2000,0.090,
42u,12/31/2000,0.290,
42u,1/1/2001,0.000,
42u,1/2/2001,0.000,
42u,1/3/2001,0.410,
42u,1/4/2001,0.660,
42u,1/5/2001,0.190,
42u,1/6/2001,0.000,
42u,1/7/2001,0.000,
42u,1/8/2001,0.070,
42u,1/9/2001,0.050,
42u,1/10/2001,0.010,
42u,1/11/2001,0.000,
42u,1/12/2001,0.000,
42u,1/13/2001,0.080,
42u,1/14/2001,0.010,
42u,1/15/2001,0.000,
42u,1/16/2001,0.000,
42u,1/17/2001,0.100,
42u,1/18/2001,0.190,
42u,1/19/2001,0.060,
42u,1/20/2001,0.010,
42u,1/21/2001,0.920,
42u,1/22/2001,0.010,
42u,1/23/2001,0.000,
42u,1/24/2001,0.070,
42u,1/25/2001,0.000,
42u,1/26/2001,0.000,
42u,1/27/2001,0.010,
42u,1/28/2001,0.160,
42u,1/29/2001,0.170,
42u,1/30/2001,0.020,
42u,1/31/2001,0.000,
42u,2/1/2001,0.070,
42u,2/2/2001,0.330,
42u,2/3/2001,0.110,
42u,2/4/2001,0.470,
42u,2/5/2001,0.000,
42u,2/6/2001,0.080,
42u,2/7/2001,0.000,
42u,2/8/2001,0.370,
42u,2/9/2001,0.000,
42u,2/10/2001,0.000,
42u,2/11/2001,0.000,
42u,2/12/2001,0.010,
42u,2/13/2001,0.000,
42u,2/14/2001,0.000,
42u,2/15/2001,0.070,
42u,2/16/2001,0.600,
42u,2/17/2001,0.050,
42u,2/18/2001,0.100,
42u,2/19/2001,0.010,
42u,2/20/2001,0.000,
42u,2/21/2001,0.120,
42u,2/22/2001,0.000,
42u,2/23/2001,0.000,
42u,2/24/2001,0.000,
42u,2/25/2001,0.000,
42u,2/26/2001,0.000,
42u,2/27/2001,0.010,
42u,2/28/2001,0.000,
42u,3/1/2001,0.380,
42u,3/2/2001,0.000,
42u,3/3/2001,0.000,
42u,3/4/2001,0.000,
42u,3/5/2001,0.000,
42u,3/6/2001,0.000,
42u,3/7/2001,0.000,
42u,3/8/2001,0.130,
42u,3/9/2001,0.130,
42u,3/10/2001,0.000,
42u,3/11/2001,0.000,
42u,3/12/2001,0.000,
42u,3/13/2001,0.070,
42u,3/14/2001,0.000,
42u,3/15/2001,0.320,
42u,3/16/2001,0.000,
42u,3/17/2001,0.010,
42u,3/18/2001,0.550,
42u,3/19/2001,0.010,
42u,3/20/2001,0.000,
42u,3/21/2001,0.000,
42u,3/22/2001,0.000,
42u,3/23/2001,0.000,
42u,3/24/2001,0.220,
42u,3/25/2001,0.220,
42u,3/26/2001,0.170,
42u,3/27/2001,0.440,
42u,3/28/2001,0.020,
42u,3/29/2001,0.000,
42u,3/30/2001,0.070,
42u,3/31/2001,0.060,
42u,4/1/2001,0.320,
42u,4/2/2001,0.280,
42u,4/3/2001,0.000,
42u,4/4/2001,0.000,
42u,4/5/2001,0.280,
42u,4/6/2001,0.110,
42u,4/7/2001,0.010,
42u,4/8/2001,0.010,
42u,4/9/2001,0.000,
42u,4/10/2001,0.840,
42u,4/11/2001,0.000,
42u,4/12/2001,0.060,
42u,4/13/2001,0.000,
42u,4/14/2001,0.000,
42u,4/15/2001,0.000,
42u,4/16/2001,0.170,
42u,4/17/2001,0.330,
42u,4/18/2001,0.110,
42u,4/19/2001,0.000,
42u,4/20/2001,0.000,
42u,4/21/2001,0.000,
42u,4/22/2001,0.040,
42u,4/23/2001,0.040,
42u,4/24/2001,0.000,
42u,4/25/2001,0.000,
42u,4/26/2001,0.000,
42u,4/27/2001,0.050,
42u,4/28/2001,0.210,
42u,4/29/2001,0.110,
42u,4/30/2001,0.520,
42u,5/1/2001,0.020,
42u,5/2/2001,0.000,
42u,5/3/2001,0.000,
42u,5/4/2001,0.050,
42u,5/5/2001,0.000,
42u,5/6/2001,0.000,
42u,5/7/2001,0.000,
42u,5/8/2001,0.010,
42u,5/9/2001,0.000,
42u,5/10/2001,0.000,
42u,5/11/2001,0.000,
42u,5/12/2001,0.010,
42u,5/13/2001,0.050,
42u,5/14/2001,0.480,
42u,5/15/2001,0.540,
42u,5/16/2001,0.000,
42u,5/17/2001,0.000,
42u,5/18/2001,0.000,
42u,5/19/2001,0.000,
42u,5/20/2001,0.000,
42u,5/21/2001,0.000,
42u,5/22/2001,0.000,
42u,5/23/2001,0.000,
42u,5/24/2001,0.000,
42u,5/25/2001,0.000,
42u,5/26/2001,0.000,
42u,5/27/2001,0.000,
42u,5/28/2001,0.170,
42u,5/29/2001,0.000,
42u,5/30/2001,0.000,
42u,5/31/2001,0.000,
42u,6/1/2001,0.210,
42u,6/2/2001,0.360,
42u,6/3/2001,0.110,
42u,6/4/2001,0.000,
42u,6/5/2001,0.050,
42u,6/6/2001,0.020,
42u,6/7/2001,0.000,
42u,6/8/2001,0.080,
42u,6/9/2001,0.100,
42u,6/10/2001,0.000,
42u,6/11/2001,1.400,
42u,6/12/2001,0.020,
42u,6/13/2001,0.000,
42u,6/14/2001,0.000,
42u,6/15/2001,0.000,
42u,6/16/2001,0.000,
42u,6/17/2001,0.000,
42u,6/18/2001,0.000,
42u,6/19/2001,0.000,
42u,6/20/2001,0.000,
42u,6/21/2001,0.000,
42u,6/22/2001,0.000,
42u,6/23/2001,0.000,
42u,6/24/2001,0.140,
42u,6/25/2001,0.000,
42u,6/26/2001,0.010,
42u,6/27/2001,0.600,
42u,6/28/2001,0.000,
42u,6/29/2001,0.000,
42u,6/30/2001,0.000,
42u,7/1/2001,0.000,
42u,7/2/2001,0.000,
42u,7/3/2001,0.000,
42u,7/4/2001,0.000,
42u,7/5/2001,0.000,
42u,7/6/2001,0.000,
42u,7/7/2001,0.000,
42u,7/8/2001,0.000,
42u,7/9/2001,0.000,
42u,7/10/2001,0.000,
42u,7/11/2001,0.000,
42u,7/12/2001,0.000,
42u,7/13/2001,0.000,
42u,7/14/2001,0.000,
42u,7/15/2001,0.190,
42u,7/16/2001,0.850,
42u,7/17/2001,0.000,
42u,7/18/2001,0.000,
42u,7/19/2001,0.000,
42u,7/20/2001,0.000,
42u,7/21/2001,0.000,
42u,7/22/2001,0.000,
42u,7/23/2001,0.000,
42u,7/24/2001,0.040,
42u,7/25/2001,0.000,
42u,7/26/2001,0.000,
42u,7/27/2001,0.060,
42u,7/28/2001,0.260,
42u,7/29/2001,0.000,
42u,7/30/2001,0.000,
42u,7/31/2001,0.000,
42u,8/1/2001,0.000,
42u,8/2/2001,0.080,
42u,8/3/2001,0.030,
42u,8/4/2001,0.000,
42u,8/5/2001,0.000,
42u,8/6/2001,0.000,
42u,8/7/2001,0.000,
42u,8/8/2001,0.000,
42u,8/9/2001,0.000,
42u,8/10/2001,0.000,
42u,8/11/2001,0.000,
42u,8/12/2001,0.000,
42u,8/13/2001,0.000,
42u,8/14/2001,0.000,
42u,8/15/2001,0.000,
42u,8/16/2001,0.000,
42u,8/17/2001,0.000,
42u,8/18/2001,0.000,
42u,8/19/2001,0.000,
42u,8/20/2001,0.000,
42u,8/21/2001,0.590,
42u,8/22/2001,1.570,
42u,8/23/2001,0.160,
42u,8/24/2001,0.000,
42u,8/25/2001,0.000,
42u,8/26/2001,0.000,
42u,8/27/2001,0.000,
42u,8/28/2001,0.000,
42u,8/29/2001,0.000,
42u,8/30/2001,0.000,
42u,8/31/2001,0.000,
42u,9/1/2001,0.040,
42u,9/2/2001,0.000,
42u,9/3/2001,0.040,
42u,9/4/2001,0.000,
42u,9/5/2001,0.000,
42u,9/6/2001,0.000,
42u,9/7/2001,0.000,
42u,9/8/2001,0.000,
42u,9/9/2001,0.000,
42u,9/10/2001,0.000,
42u,9/11/2001,0.000,
42u,9/12/2001,0.000,
42u,9/13/2001,0.000,
42u,9/14/2001,0.000,
42u,9/15/2001,0.030,
42u,9/16/2001,0.000,
42u,9/17/2001,0.010,
42u,9/18/2001,0.090,
42u,9/19/2001,0.000,
42u,9/20/2001,0.000,
42u,9/21/2001,0.020,
42u,9/22/2001,0.000,
42u,9/23/2001,0.000,
42u,9/24/2001,0.000,
42u,9/25/2001,0.420,
42u,9/26/2001,0.280,
42u,9/27/2001,0.010,
42u,9/28/2001,0.000,
42u,9/29/2001,0.000,
42u,9/30/2001,0.000,
42u,10/1/2001,0.000,
42u,10/2/2001,0.000,
42u,10/3/2001,0.000,
42u,10/4/2001,0.000,
42u,10/5/2001,0.000,
42u,10/6/2001,0.030,
42u,10/7/2001,0.010,
42u,10/8/2001,0.000,
42u,10/9/2001,0.000,
42u,10/10/2001,0.330,
42u,10/11/2001,0.000,
42u,10/12/2001,0.060,
42u,10/13/2001,0.060,
42u,10/14/2001,0.050,
42u,10/15/2001,0.000,
42u,10/16/2001,0.170,
42u,10/17/2001,0.000,
42u,10/18/2001,0.000,
42u,10/19/2001,0.060,
42u,10/20/2001,0.000,
42u,10/21/2001,0.290,
42u,10/22/2001,0.140,
42u,10/23/2001,0.000,
42u,10/24/2001,0.370,
42u,10/25/2001,0.190,
42u,10/26/2001,0.420,
42u,10/27/2001,0.560,
42u,10/28/2001,0.000,
42u,10/29/2001,0.000,
42u,10/30/2001,0.340,
42u,10/31/2001,0.460,
42u,11/1/2001,0.030,
42u,11/2/2001,0.150,
42u,11/3/2001,0.000,
42u,11/4/2001,0.400,
42u,11/5/2001,0.010,
42u,11/6/2001,0.000,
42u,11/7/2001,0.000,
42u,11/8/2001,0.000,
42u,11/9/2001,0.000,
42u,11/10/2001,0.000,
42u,11/11/2001,0.050,
42u,11/12/2001,0.450,
42u,11/13/2001,1.200,
42u,11/14/2001,2.770,
42u,11/15/2001,0.260,
42u,11/16/2001,0.080,
42u,11/17/2001,0.000,
42u,11/18/2001,0.000,
42u,11/19/2001,0.950,
42u,11/20/2001,0.380,
42u,11/21/2001,0.220,
42u,11/22/2001,1.170,
42u,11/23/2001,0.000,
42u,11/24/2001,0.000,
42u,11/25/2001,0.130,
42u,11/26/2001,0.010,
42u,11/27/2001,0.010,
42u,11/28/2001,1.040,
42u,11/29/2001,0.430,
42u,11/30/2001,0.610,
42u,12/1/2001,0.540,
42u,12/2/2001,0.280,
42u,12/3/2001,0.330,
42u,12/4/2001,0.230,
42u,12/5/2001,0.210,
42u,12/6/2001,0.260,
42u,12/7/2001,0.000,
42u,12/8/2001,0.040,
42u,12/9/2001,0.080,
42u,12/10/2001,0.300,
42u,12/11/2001,0.050,
42u,12/12/2001,0.240,
42u,12/13/2001,1.740,
42u,12/14/2001,0.000,
42u,12/15/2001,0.630,
42u,12/16/2001,1.470,
42u,12/17/2001,0.000,
42u,12/18/2001,0.110,
42u,12/19/2001,0.140,
42u,12/20/2001,0.060,
42u,12/21/2001,0.000,
42u,12/22/2001,0.000,
42u,12/23/2001,0.000,
42u,12/24/2001,0.010,
42u,12/25/2001,0.000,
42u,12/26/2001,0.000,
42u,12/27/2001,0.050,
42u,12/28/2001,0.110,
42u,12/29/2001,0.000,
42u,12/30/2001,0.010,
42u,12/31/2001,0.180,
42u,1/1/2002,0.660,
42u,1/2/2002,0.080,
42u,1/3/2002,0.050,
42u,1/4/2002,0.000,
42u,1/5/2002,0.270,
42u,1/6/2002,0.940,
42u,1/7/2002,1.280,
42u,1/8/2002,0.310,
42u,1/9/2002,0.000,
42u,1/10/2002,0.000,
42u,1/11/2002,0.050,
42u,1/12/2002,0.290,
42u,1/13/2002,0.000,
42u,1/14/2002,0.000,
42u,1/15/2002,0.000,
42u,1/16/2002,0.000,
42u,1/17/2002,0.000,
42u,1/18/2002,0.250,
42u,1/19/2002,0.110,
42u,1/20/2002,0.200,
42u,1/21/2002,0.000,
42u,1/22/2002,0.000,
42u,1/23/2002,0.040,
42u,1/24/2002,1.120,
42u,1/25/2002,0.880,
42u,1/26/2002,0.030,
42u,1/27/2002,0.270,
42u,1/28/2002,0.080,
42u,1/29/2002,0.110,
42u,1/30/2002,0.100,
42u,1/31/2002,0.300,
42u,2/1/2002,0.010,
42u,2/2/2002,0.020,
42u,2/3/2002,0.050,
42u,2/4/2002,0.000,
42u,2/5/2002,0.140,
42u,2/6/2002,0.590,
42u,2/7/2002,0.740,
42u,2/8/2002,0.110,
42u,2/9/2002,0.000,
42u,2/10/2002,0.010,
42u,2/11/2002,0.000,
42u,2/12/2002,0.000,
42u,2/13/2002,0.000,
42u,2/14/2002,0.000,
42u,2/15/2002,0.000,
42u,2/16/2002,0.100,
42u,2/17/2002,0.060,
42u,2/18/2002,0.130,
42u,2/19/2002,0.280,
42u,2/20/2002,0.000,
42u,2/21/2002,1.100,
42u,2/22/2002,0.820,
